company_id,street,parish,city
1466,1385 Lassen Extension,Clarendon,Rockford
964,597 Yale Brae,St Mary,Ponca City
1123,1380 Saroyan Close,St Mary,Stafford
857,1008 Brook Point,Manchester,Springfield
742,75 Monte Vista Highway,St.Andrew,Muskogee
1134,392 Gellert Garden,Portland,Fairfax
663,282 Hermann Arcade,St. James,Melbourne
1362,1292 Bigler Court,Hanover,Golden Valley
1081,1345 Belmont Boulevard,St. Catherine,Walker
1098,1297 Rondel High Street,St. Catherine,Gadsden
1150,106 Lundys Avenue,St. Catherine,Menasha
558,723 Ora Green,Trelawny,Liberty
878,404 Front Crescent,St.Andrew,Downey
1178,154 Spear Private,St. James,Griffin
585,550 Galilee Concession road,Clarendon,Flower Mound
484,784 San Anselmo Green,Manchester,Millville
1075,768 Lockwood Thruway,St. Ann,La Verne
841,1111 Worth Bay,Westmoreland,Palm Coast
1235,635 Mercedes Green,St.Andrew,Port Huron
1288,1061 Moraga Annex,St. James,Beaumont
1349,777 Felton Garden,Trelawny,Annapolis
899,779 Monterey Heights,St. Elizabeth,East Orange
1335,378 Cyril Magnin Circle,Trelawny,Morton Grove
492,35 Acorn Concession road,St. Ann,Euless
1243,1025 Commer Thruway,Hanover,Takoma Park
364,96 Medical Center Gate,St. James,Alamogordo
854,566 Sala Bay,Trelawny,Vernon Hills
1198,1321 Seneca Side road,Hanover,Kyle
1323,1308 Ewer Parkway,St. Thomas,McAllen
1441,306 San Gabriel Promenade,St. Ann,Point Pleasant
1305,70 Vienna Bay,Trelawny,Starkville
526,60 Horace Brae,Hanover,Takoma Park
1390,1282 Mark Path,St. James,Rancho Palos Verdes
402,337 Fremont Grove,Westmoreland,Tallahassee
411,618 Noriega Field,Portland,Charlotte
1050,468 Claremont Glen,Clarendon,Freeport
788,1393 Las Villas Arcade,Westmoreland,Belle Glade
1196,968 Golden Gate Heights,St. Catherine,Kenosha
1134,1363 San Lorenzo Bend,Trelawny,Hialeah
1213,238 Avon Row,St.Andrew,Imperial Beach
453,313 Folsom Extension,Westmoreland,Slidell
395,1330 Terrace Heights,St.Andrew,North Las Vegas
1350,805 Middlefield Annex,Hanover,Rahway
1308,774 Castle Manor Point,Portland,LaGrange
527,1195 Brook Garden,Kingston,Clearfield
1259,59 Exeter Park,St. Catherine,Hammond
1021,340 Alta Brae,Portland,Round Rock
389,664 Lobos Private,St Mary,Melrose Park
669,814 Hawkins Manor,St. Thomas,Draper
606,121 Bigler Trail,Westmoreland,North Lauderdale
1102,1102 Cross High Street,St. James,Adelanto
420,865 Turk Side road,St.Andrew,Chicago Heights
418,834 Hays Pike,St. Thomas,Peoria
1028,1246 Dirk Dirksen Expressway,Kingston,Huntington Park
1472,1245 Allison Mall,Hanover,Garfield Heights
1116,967 De Forest Arcade,St. Catherine,Lewisville
369,672 Madrone Park,Westmoreland,Dumont
1316,762 Anzavista Esplanade,St. Ann,Palm Bay
1124,619 Sabin Bypass,Trelawny,Leander
385,502 San Rafael Viaduct,St. Catherine,Palmdale
1062,556 Blackstone Court,Portland,Boca Raton
1089,548 Touchard Brae,Kingston,Loveland
482,384 Valmar Heights,St. Thomas,College Station
486,1062 San Gabriel Annex,Clarendon,Bellevue
533,126 Moss Brae,St.Andrew,Lauderhill
556,503 Josepha Private,St. James,Oro Valley
983,718 Vista View Crescent,Trelawny,Grand Forks
568,1298 Edie Parkway,St Mary,South Elgin
1052,858 United Nations Annex,Kingston,Cape Girardeau
1443,863 Filbert Sideline,St. Ann,Victorville
697,73 Old Decatur Viaduct,St. James,Cottonwood Heights
733,842 Sierra Freeway,St. Ann,Palatine
1144,218 West Crescent,Clarendon,Hoover
921,581 Acorn Heights,Westmoreland,Dumont
944,348 Lomita Bay,St. James,Laguna Woods
867,192 Lydia Grove,St. James,Melrose Park
373,185 Barry Turnpike,St. Ann,Oakland
868,79 Williar Parkway,St.Andrew,Fort Lee
749,1135 Hamerton Point,Manchester,Maple Valley
1395,1253 Ingalls Arcade,St.Andrew,Marina
356,112 Princeton Mall,Manchester,Cottonwood Heights
496,1139 Parkridge Green,Clarendon,Atascadero
578,985 Sherwood Arcade,St. Thomas,Avon Lake
563,1009 Armory Expressway,St. James,Holland
777,44 Palo Alto Viaduct,Clarendon,Mill Creek
1159,466 Yorba Mall,Manchester,Palos Hills
765,1325 Archer Viaduct,Trelawny,Burton
1383,947 Sunnydale Sideline,St. Elizabeth,Romeoville
1403,57 Worden Boulevard,St. Ann,Euless
591,1299 Portola Townline,Westmoreland,Kerrville
1441,151 Paul Plaza,St Mary,Olive Branch
584,431 Noe Trail,St. Thomas,Hamtramck
1400,1263 Horace Street,Clarendon,Kannapolis
1070,902 Kingston Terrace,St. Thomas,Bay City
1223,318 Vicksburg Hill,St. Catherine,Miamisburg
1467,102 Winter Route,St. James,Alsip
392,1224 Bengal Circle,St. Elizabeth,Sahuarita
704,522 Mclaren Hill,Clarendon,Sandy Springs
938,1170 Moore Walk,Portland,Fitchburg
962,240 Sequoia Highway,St Mary,Alamogordo
696,11 Navy Side road,Hanover,Jamestown
532,1241 Theresa Bypass,Hanover,South St. Paul
1324,866 Bob Kaufman Court,Clarendon,West Jordan
1341,96 San Gabriel Private,Hanover,Findlay
499,426 Minnesota Circle,St. Thomas,Norman
787,269 Kinzey Crescent,St. Thomas,Ithaca
366,1168 Font Path,St. Thomas,Toledo
1314,668 Piedmont Row,St. Elizabeth,Ithaca
564,1370 Landers Manor,St.Andrew,Lake Zurich
549,111 Steveloe Drung,Trelawny,Vineland
1155,1196 Rosemont Grove,Westmoreland,Stevens Point
457,1233 Bank Highway,St Mary,Sandusky
439,288 Canby Private,Clarendon,Vista
1115,103 Julius Pike,St. Ann,Daphne
1077,863 Plaza Esplanade,St.Andrew,Carol Stream
563,108 Perine Parkway,St. Elizabeth,Mundelein
1228,524 Springfield Walk,St Mary,Fishers
699,558 Daggett Stravenue,Westmoreland,Kalamazoo
457,96 Midcrest Parkway,St. Thomas,Ceres
618,1370 Marina Court,St. Elizabeth,Port Huron
1131,1215 Myrtle Avenue,Trelawny,Coral Gables
448,860 Drumm Gate,St.Andrew,Dallas
554,305 Tandang Sora Plantation,St Mary,American Fork
953,96 Washington Trace,Trelawny,St. Marys
960,893 Ingalls Plaza,St. James,Warwick
576,181 Russell Spur,Kingston,Sayreville
633,409 Vinton Park,St. Catherine,Dayton
426,668 Rosewood Freeway,St.Andrew,Clarksville
1035,757 Fanning Row,Trelawny,Rexburg
975,432 Loraine Square,Kingston,San Carlos
430,661 Meacham Green,St. Ann,Knoxville
510,400 Charter Oak Garden,St.Andrew,Corona
1001,68 Massachusetts Expressway,St. Ann,East Peoria
356,649 Telegraph Hill Townline,St. Ann,Rialto
972,263 Madera Highway,Trelawny,Rosemount
560,99 Cleveland Mews,Hanover,Tukwila
696,814 Jeopardy Viaduct,Westmoreland,Irving
424,921 Sears Drive,Manchester,Elyria
451,824 Quintara Run,Clarendon,Aliso Viejo
642,505 Clearfield Esplanade,Manchester,Caldwell
515,1314 Santa Paula Field,St. Elizabeth,Onalaska
593,968 Excelsior Avenue,Kingston,Berea
998,1008 Claremont Drive,Westmoreland,Pasco
1173,1071 Balmy Bend,Manchester,Menlo Park
565,70 Rosella Place,Hanover,Maricopa
1247,877 Diaz High Street,St. Elizabeth,Atlanta
492,806 Elsie Plantation,St. Elizabeth,Rio Rancho
1077,129 Lottie Bennett Manor,St. James,Culver City
1003,384 Naylor Walk,Kingston,Bentonville
681,923 Battery East Concession road,Clarendon,Keene
1446,1201 Marist Gate,Clarendon,Morganton
1098,1130 Manor Promenade,Clarendon,Victoria
1425,1093 Mendell Hill,St. Catherine,Allen Park
599,991 Boardman Glen,St Mary,Cuyahoga Falls
993,728 Newhall Concession road,St. James,White Plains
890,1399 Windsor Gate,Westmoreland,Kirksville
1405,171 Otsego Ferry,Hanover,Waltham
1389,921 Carver Bay,Manchester,Salem
977,330 Rockaway Side road,St. Elizabeth,Loveland
712,1180 Le Conte Route,St.Andrew,Del City
1123,582 Marne Manor,Trelawny,Faribault
1458,384 Bessie Expressway,St. Catherine,Wausau
965,1055 Rayburn Thruway,St. James,Cartersville
670,123 Amherst Annex,Manchester,Ridgeland
675,740 Emil Plantation,St. James,Holyoke
749,725 Bennington Court,St. James,Chico
943,955 Miramar Ferry,St Mary,East Peoria
1317,100 Bayview Park Brae,Hanover,Woodridge
787,259 West View Pike,St. Catherine,Goldsboro
657,836 Ocean Promenade,Hanover,Long Beach
1400,482 Mauldin Parkway,Hanover,Tampa
1029,1055 Stoneybrook Row,Portland,Campbell
735,1225 Windsor Avenue,St.Andrew,Plum
834,899 De Boom Heights,Kingston,Monrovia
992,833 Santos Glen,St. Ann,Logansport
909,857 Mill Bay,Manchester,Watsonville
1151,576 Paraiso Heights,Portland,Carlsbad
1469,1223 Cranleigh Heights,Manchester,Carol Stream
393,437 Mason Grove,St.Andrew,Hayward
1208,1371 Paris Heights,St.Andrew,West St. Paul
764,143 Nibbi Cove,Westmoreland,North Miami Beach
702,1314 Sonoma High Street,St. Ann,La Crosse
1102,1224 C Route,St. Ann,San Jacinto
626,170 Tomaso Path,Manchester,West Covina
1438,86 Hemway Parade,St. Thomas,Hesperia
814,443 Mclea Manor,St. Ann,Leawood
1142,272 Garcia Bay,St.Andrew,Huntsville
527,689 Huntington Manor,St. Thomas,Grayslake
732,257 Woodhaven Route,St. Ann,Palo Alto
717,967 Sunglow Ferry,Westmoreland,Walker
751,98 Reuel Trail,St. Ann,Reynoldsburg
829,1391 Bonview Line,Westmoreland,Ontario
912,581 Imperial Circle,St. Elizabeth,Fall River
800,302 Torrens Manor,Clarendon,Lindenwold
1377,649 Alvarado Expressway,Portland,Medford
1254,738 Rayburn Road,St. James,South Plainfield
968,381 Wanda Wynd,Trelawny,Hayward
427,1225 Garlington Promenade,St. Ann,Big Spring
880,1393 Cortes Annex,St. Catherine,Arroyo Grande
604,157 Dr Tom Waddell Plaza,St.Andrew,New Bedford
1065,1099 Horace Parade,St. Ann,Tulsa
848,81 Maryland Row,Portland,Kennewick
815,516 Holly Park Terrace,Portland,Holladay
461,167 Justin Street,St. James,Port Chester
875,1379 Mangels Turnpike,St. Thomas,Central Falls
1157,701 Bay Shore Drive,Clarendon,Charleston
791,3 Cambridge Viaduct,St Mary,Angleton
907,1112 Lamartine Square,Trelawny,Crestview
1251,198 Christmas Tree Point Drive,St. Catherine,Allen Park
1086,555 Dawson Spur,St. Thomas,Natchitoches
765,730 Florence Mall,St. Catherine,Troy
1416,623 Auburn Ferry,Kingston,Sumter
746,506 Putnam Drive,Trelawny,Farmington
1413,1033 Ashton Highway,Trelawny,Maryville
1213,1318 Lynch Green,St. Ann,Mequon
614,20 Phelan Extension,Portland,Caldwell
499,1222 Friedell Court,St. James,Cliffside Park
1359,608 Ozbourn Turnpike,Portland,Englewood
380,327 Linares Arcade,St. James,Cape Coral
1061,1108 Park Hill High Street,Clarendon,Waterbury
1038,987 Letterman Hospital Access Private,Manchester,Edinburg
727,842 Stow Lake Plaza,Portland,Elizabeth
945,947 Harry Close,St. James,Mount Clemens
665,130 Avocet Cove,St Mary,Torrance
879,513 Collins Wynd,St Mary,Anchorage
1151,1281 Wyton Extension,St. Ann,Spartanburg
591,812 Industrial Bypass,Trelawny,Brookfield
758,490 Delgado Expressway,St. James,Bozeman
1211,893 Hiliritas Concession road,St. James,West Fargo
1088,202 Osgood Green,Kingston,McAllen
901,789 Van Dyke Hill,St. Catherine,Selma
370,422 Upton Line,St. Catherine,Hackensack
544,172 Craig Bay,St. James,Marietta
1364,638 Imperial Spur,St. Elizabeth,Tulsa
1145,19 Maple Plantation,St. Thomas,Brooklyn Park
881,1070 Elk Road,Clarendon,San Luis Obispo
1191,705 Selma Parade,St Mary,West Hollywood
1055,83 Natick Esplanade,St. Thomas,New Orleans
1055,368 Omar Ferry,St. James,Pflugerville
430,143 Montezuma Nene,St. Elizabeth,Wilmette
1385,231 Coleman Side road,Manchester,Miami
1244,197 Ingerson Heights,Hanover,Racine
457,1103 Spears Mall,Trelawny,Coon Rapids
902,1236 Revello Brae,Hanover,Bell Gardens
743,159 Matthew Run,Clarendon,Attleboro
868,17 Garcia Terrace,Manchester,Parkland
1052,727 Sheridan Walk,Kingston,Brunswick
1410,573 Italy Sideline,St. Elizabeth,Peachtree City
1262,222 Pope Wynd,Westmoreland,Tinton Falls
380,295 Stevenson Pike,St.Andrew,Atwater
574,1014 Page Nene,St. James,Warren
1061,157 Midway Highway,St. James,Erlanger
803,1201 Arelious Walker Gardens,Manchester,Coachella
1423,620 Farview Trace,St. Thomas,Everett
461,1245 Hicks Arcade,Clarendon,Winter Garden
1267,1222 Banneker Mall,Kingston,Bridgeton
1372,207 Bass Place,St. Ann,Benbrook
768,530 Corona Terrace,Trelawny,Herriman
1436,645 Saint Francis Plaza,St. Catherine,Pacifica
995,41 Clearfield Trail,St Mary,Corpus Christi
892,453 Vallejo Cove,Manchester,New Haven
1439,873 Cordelia Grove,Kingston,San Clemente
1209,900 Bayside Village Heights,Manchester,Diamond Bar
1201,945 Lundeen Run,St.Andrew,Rancho Santa Margarita
1062,966 Tioga Parade,St. James,Lynnwood
344,9 Manchester Manor,Hanover,Boston
1130,553 Merriam Heights,St. Catherine,Longmont
1231,887 Nimitz Bend,Trelawny,Brighton
1067,542 Stark Heights,Westmoreland,Columbus
978,93 Glenbrook Ferry,Westmoreland,Cumberland
1211,187 Cameo Alley,Kingston,Greenacres
868,633 Cascade Esplanade,Trelawny,West Jordan
430,1266 Ingleside Concession road,Portland,El Cajon
810,46 Skyview Side road,St. James,Bellaire
1126,632 Hyde Square,Kingston,Papillion
1027,305 Balboa Turnpike,Kingston,Waxahachie
1170,807 Blairwood Bypass,Kingston,Vancouver
944,892 Watchman Freeway,St Mary,Allen Park
660,166 Harold Ferry,Manchester,Herndon
1326,594 Merritt Side road,Hanover,Port Huron
579,619 De Forest Green,Hanover,Azusa
1364,1169 Armory Glen,St. Catherine,Malden
866,1362 Chase Spur,St. James,Pueblo
1252,103 Ruger Expressway,Manchester,Galt
1019,322 Quebec Row,Trelawny,Battle Ground
1426,362 Spofford Point,St. Ann,Oxford
662,520 Sabin Highway,Kingston,Erie
1425,353 Dr Carlton B Goodlett Private,St. Catherine,Alamogordo
1462,1341 Velasco Glen,St. Ann,Windsor
1351,135 Amethyst Place,Manchester,Boynton Beach
732,425 Minnesota Alley,Westmoreland,McDonough
563,560 Venard Mews,St. Catherine,Kettering
464,423 Diamond Heights Avenue,Trelawny,Crest Hill
818,1318 Lyon Terrace,St Mary,Gallatin
1391,994 Bengal Gardens,Kingston,Plainfield
1347,1307 Hartford Line,St. Elizabeth,League City
980,268 Downey Stravenue,St. Catherine,Fort Worth
1292,1008 English Gardens,Westmoreland,Kalispell
910,969 Lapu-Lapu Bypass,Clarendon,Louisville
1345,454 Executive Park Cove,Clarendon,Renton
371,37 Carter Townline,St. Ann,Kannapolis
1356,1075 Powers Boulevard,Portland,Norwalk
1091,563 Indiana Terrace,St. Ann,Gardena
1128,59 Malvina Street,Westmoreland,Winter Haven
1441,724 Parkhurst Loop,Trelawny,Mayfield Heights
959,1160 Everglade Court,Clarendon,Soledad
806,1098 Lobos Hill,St Mary,Weatherford
1048,375 Clifford Ferry,Clarendon,Hillsboro
755,619 Temple Private,Clarendon,Lompoc
1080,172 Redwood Street,Trelawny,Thornton
674,96 First Manor,St.Andrew,East Chicago
1446,6 The Block Close,St.Andrew,Temple City
1154,903 Jauss Plaza,Westmoreland,Sachse
352,514 Nobles Viaduct,St. Ann,Phoenix
1284,148 Lillian Heights,Trelawny,Leavenworth
713,783 Guttenberg Thruway,Kingston,Kingsport
1403,601 Waithman Pike,Westmoreland,Hawthorne
865,691 Thornton Expressway,St. Thomas,Cartersville
1398,867 Prague Place,Clarendon,Modesto
654,63 Catalina Concession road,Hanover,Ridgeland
438,1356 Greenspring Private,Kingston,Fort Lauderdale
1041,889 Heather Mall,Kingston,Avon
561,57 Prado Field,St. Elizabeth,Stamford
848,1358 Tulip Sideline,St. James,Tacoma
1077,222 Jack Micheline Ferry,St. Elizabeth,New Port Richey
1342,360 Ina Mews,St. Elizabeth,Gurnee
886,472 Rockdale Bypass,St. James,Manhattan Beach
543,1333 Midcrest Garden,Portland,Easley
702,160 Balance Run,St. Elizabeth,Rancho Santa Margarita
493,1213 Valparaiso Spur,Kingston,Brookfield
464,1094 Avenue H Field,Clarendon,Eugene
1471,1048 Via Ferlinghetti Plantation,St. James,Simpsonville
1198,292 Jewett Spur,Westmoreland,La Habra
1361,1014 Ross Wynd,Hanover,Redding
738,485 Ottawa Circle,St. James,Riviera Beach
715,706 Bush Crescent,St. Catherine,Mishawaka
579,230 Pratt Close,Hanover,Mokena
1363,435 Lakeshore Extension,St. Elizabeth,Nicholasville
1063,1060 Vienna Run,St Mary,Hobbs
618,440 Stoneridge Arcade,Westmoreland,Reno
852,1252 Columbus Crescent,St. Catherine,Lansing
574,1199 Sunbeam Turnpike,Hanover,Palo Alto
809,173 Dock Sideline,Clarendon,Rosenberg
1437,514 Gladeview Gate,St Mary,Overland Park
794,756 Carmel Highway,Manchester,Elizabeth
509,82 Woodhaven Townline,Manchester,Pleasant Prairie
486,1367 Quesada Path,St.Andrew,Durham
364,991 Marin Run,Trelawny,San Juan
1278,236 Constanso Thruway,St. Ann,Memphis
1407,547 Castle Manor Extension,St. Catherine,Costa Mesa
1071,467 Belcher Parade,Clarendon,Hobart
862,1040 Raleigh Expressway,St.Andrew,Victoria
965,181 Starr King Side road,St. Ann,Appleton
735,590 South Nene,St Mary,West Fargo
454,212 Mabel Garden,Portland,Goldsboro
825,300 Deming Highway,St. James,Marlborough
828,910 Commercial Stravenue,Westmoreland,Gilbert
1034,459 Bellevue Court,St Mary,Perris
692,1354 Alpha Square,Trelawny,McKinney
339,719 Amber Bend,Portland,Norman
1018,785 Exchange Side road,St. James,Prescott Valley
654,462 Virginia Boulevard,Clarendon,Rexburg
416,800 Mangels Plaza,St. Catherine,Edina
1447,714 Torrens Nene,St. Elizabeth,Lake Jackson
1297,474 Elizabeth Crescent,Hanover,Chicago Heights
972,1242 Natoma Court,Westmoreland,Centerville
471,479 Sheldon Cove,Kingston,De Land
442,290 Arlington Side road,St. Ann,Charlottesville
807,240 Amity Street,St. Catherine,St. Louis
665,991 Willow Drung,Westmoreland,Safety Harbor
336,637 Apparel Hill,St.Andrew,Rancho Mirage
500,604 Peru Townline,Trelawny,Riverbank
540,319 Ahern Concession road,Kingston,Grand Rapids
1180,1089 Bercut Access Green,St. Elizabeth,Meridian
994,1349 Medau Place,St. Elizabeth,Ada
1165,159 Alemany Gardens,Trelawny,Natchitoches
1436,93 Megan Green,St. James,Folsom
838,325 Yosemite Square,St. Catherine,Pensacola
661,469 Troy Brae,St. Ann,Elizabeth
909,1165 Russian Hill Nene,St Mary,Sioux City
351,627 Southern Heights Extension,St. Thomas,Florence
1156,428 Bengal Lane,Kingston,Williamsport
613,1006 State Drive,Portland,Tustin
820,711 Horne Townline,St. Ann,El Reno
1247,936 Clementina Run,St. Elizabeth,Santa Fe Springs
872,380 Battery Wagner Parkway,St. Thomas,Logan
1132,935 Edgar Row,Hanover,Maple Heights
1334,120 Lucerne Parade,Portland,Redwood City
1101,430 Georgia Bend,Portland,Coralville
488,707 Palace Of Fine Arts Circle,St. Elizabeth,Pittsburg
1302,329 Valletta Private,Kingston,Montrose
1057,97 Appleton Esplanade,St. Catherine,Collierville
667,58 Bache Ferry,Westmoreland,Tucson
835,981 Panama Route,St. James,Schererville
639,1121 Antonio Thruway,Manchester,South Pasadena
951,253 Candlestick Point Sra Bay,St. Catherine,Winter Springs
621,689 Peek Townline,Westmoreland,Cedar Rapids
1467,1197 Brookhaven Turnpike,St. Catherine,Los Gatos
1172,1010 Catalina Ferry,Trelawny,Cudahy
1363,1054 Lower Fort Mason Private,St. Catherine,Midland
681,1173 Battery East Expressway,St. James,Emporia
1459,1157 Ggp Access Road Esplanade,St Mary,Alexandria
848,1125 Ash Side road,St. James,Cornelius
592,1386 Villa Glen,Clarendon,Ottawa
887,340 Buckingham Bend,St Mary,St. Charles
1412,648 Millwright Cottage Access Glen,Portland,Sheridan
344,1086 Commer Point,Trelawny,Inglewood
774,1205 Cole Terrace,St.Andrew,East Moline
681,645 Arlington Glen,Manchester,El Centro
1417,1077 Laidley Esplanade,Manchester,Murray
1317,1063 Exeter Place,St Mary,Burleson
1211,1130 Edgewood Pike,Manchester,Surprise
614,840 Britton Alley,Westmoreland,Fountain Valley
1036,290 Merrill Route,Trelawny,Wauwatosa
1185,796 Waldo Wynd,Trelawny,Rancho Santa Margarita
1032,459 Denslowe Close,Hanover,Sherman
765,1022 Galindo Run,Westmoreland,Issaquah
1368,37 Stanley Road,Manchester,Aiken
816,860 Stoneyford Pike,St.Andrew,Monterey Park
1162,773 Colonial Extension,Westmoreland,Gloucester
501,196 Julia Bypass,Manchester,Ogden
1080,523 Boutwell Expressway,St. Ann,Alameda
1178,275 Gene Friend Side road,St. Thomas,Los Gatos
362,1377 Ashburton Path,St Mary,Pickerington
1164,1131 Trinity Plantation,St. Elizabeth,Novato
885,1016 Mersey Townline,Portland,San Jacinto
523,971 Carolina Grove,St. Thomas,Kissimmee
336,607 Sal Alley,Manchester,DeKalb
826,565 Jack London Stravenue,St Mary,West Memphis
624,162 Service Plantation,St Mary,Wilsonville
1428,1278 Lee Stravenue,St. Catherine,Altamonte Springs
1470,872 Dearborn Place,St. James,Grand Prairie
1138,523 Banks Route,St. Ann,Sugar Hill
546,657 Mccann Thruway,Portland,Oregon
1048,111 Glenview Annex,Portland,Sherwood
753,923 Shephard Green,Kingston,West Des Moines
1134,863 Clipper Ferry,St Mary,Bentonville
1276,976 Wiese Bypass,St. Ann,Laurel
1196,1281 Laguna Run,St. Ann,Lexington
1093,1326 Fanning Walk,St. Elizabeth,Evans
509,995 Sergeant John V Young Parade,St. Catherine,Sierra Vista
485,1058 Roemer Parade,Manchester,Morgantown
713,1053 Kenny Boulevard,St Mary,Hobart
390,1342 Curtis Parkway,Manchester,Moses Lake
845,485 Gerard Bypass,Hanover,Howard
1419,336 Crestlake Mews,St Mary,Downers Grove
948,235 Alta Alley,St Mary,Donna
1394,1354 Castenada Row,Portland,Missouri City
924,137 Geneva Cove,St. Catherine,San Gabriel
1096,333 Saratoga Hill,St. Ann,Chowchilla
370,1340 Wheeler Point,St. James,Worcester
349,597 Hooker Spur,St. Thomas,Clarksdale
1219,1144 Clarence Thruway,St. Catherine,Manhattan Beach
1030,1186 Icehouse Route,St. Catherine,Martinsburg
934,444 Kronquist Freeway,Hanover,Ithaca
