company_id,position,profile_picture,description,tel_num,qualifications,gpa,start_date,end_date,is_active
460,Network Analyst,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-745-2176,Information Science,2.22,2021/8/27,2021/8/27,True
510,Network Administrator,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-746-5611,Systems & Network Administration,3.96,2021/11/10,2021/11/10,False
1379,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-788-2719,Information Systems,2.38,2021/8/1,2022/8/1,False
1366,Front End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-499-6925,Information Systems,3.62,2021/1/14,2021/1/14,True
1135,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-777-3945,Cybersecurity,3.58,2021/12/6,2022/12/6,False
561,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-996-3734,Systems & Network Administration,2.09,2021/10/17,2021/10/17,False
502,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-843-9324,Systems & Network Administration,2.13,2021/5/10,2022/5/10,True
947,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-741-7524,Information Science,3.96,2021/7/16,2022/7/16,True
984,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-006-7477,Cybersecurity,2.33,2021/7/8,2022/7/8,True
646,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-780-4034,Cybersecurity,2.23,2021/8/6,2022/8/6,False
815,Network Administrator,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-776-6658,Information Systems,3.93,2021/2/27,2022/2/27,False
1183,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-741-7041,Information Technology,2.05,2021/4/24,2021/4/24,True
1087,Network Analyst,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-025-3734,Computer Science,2.14,2021/12/4,2022/12/4,True
475,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-567-9477,Information Systems,2.03,2021/12/16,2021/12/16,False
606,Data Analysts,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-890-3300,Computer Engineering,3.44,2021/1/25,2022/1/25,True
1147,Front End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-714-5737,Information Science,2.38,2021/10/5,2021/10/5,True
352,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-810-8514,Computer Engineering,3.82,2021/12/14,2022/12/14,True
583,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-259-5710,Cybersecurity,2.63,2021/4/10,2021/4/10,False
558,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-960-1306,Information Science,3.61,2021/9/28,2022/9/28,False
527,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-262-2754,Computer Engineering,2.51,2021/7/11,2022/7/11,True
794,Network Analyst,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-233-8232,Computer Engineering,3.68,2021/3/11,2022/3/11,True
685,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-716-6530,Information Technology,3.61,2021/2/28,2021/2/28,True
1010,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-334-4536,Computer Engineering,2.46,2021/11/5,2022/11/5,False
498,Front End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-394-2248,Systems & Network Administration,3.64,2021/7/7,2022/7/7,True
398,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-919-6079,Cybersecurity,2.29,2021/12/11,2021/12/11,True
343,Network Analyst,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-182-9313,Information Technology,2.5,2021/11/26,2022/11/26,False
350,Software Engineer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-044-8413,Computer Engineering,2.29,2021/5/1,2022/5/1,False
1107,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-876-9546,Information Systems,2.14,2021/2/2,2021/2/2,False
